Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class,Id
1955,-0.54516933,0.981438209,1.886241066,-0.116064671,-0.210796702,-0.556335936,0.475669605,0.10140365,-0.584456025,-0.166397033,1.443225127,0.792355973,0.182257999,0.206392872,0.175955347,0.391324133,-0.638403564,0.307891227,0.123042185,0.11895846,0.014684362,0.122082424,-0.079573257,0.547448283,-0.366138258,0.151534445,0.335031592,0.185585991,0.99,0,73
1975,-0.785753297,1.446734223,1.795589599,1.861009952,0.168191141,1.021267306,-0.19306636,-1.426225769,-0.585068596,0.188525144,-1.660602891,0.434368013,1.501518172,-0.736164378,-0.770898966,0.547849258,-0.60341346,0.145360298,-0.451969672,-0.324991636,1.624516347,-0.015084278,-0.146617368,-0.415702108,0.292462638,0.168988417,0.142834429,0.040006403,14.3,0,74
1982,-0.463526789,0.867008607,1.539270601,0.001593187,-0.133546271,-0.982267696,0.552200213,0.023613165,-0.166395945,-0.261372149,-0.649926397,-0.826036651,-1.438519748,0.438225978,1.012066696,0.265173402,-0.307209252,-0.170468236,0.02413865,0.019850852,-0.239327496,-0.719314025,0.00791245,0.325824209,-0.241163978,0.076141986,0.2533548,0.119246335,1.98,0,75
1985,-1.087323244,0.413475037,2.388311338,0.799851508,0.272501337,-0.196009618,0.592504427,-0.0594481,-0.186005019,-0.166774529,0.907926828,0.548669737,-0.742661755,-0.208096573,-1.185009869,-0.438733823,-0.213280895,0.244219543,0.467392673,-0.054512836,-0.019972424,0.269332749,-0.136499583,0.546388395,0.575794888,-0.32464784,-0.195599881,-0.169623573,10,0,76
2071,-0.766724597,0.492501477,2.330144318,1.269001546,-0.732418872,1.991305014,1.298283622,-0.196716121,1.158193861,0.663401191,0.395715739,0.306739335,-1.367808773,-1.181354371,-1.765921696,-1.501552997,0.489304118,-0.432226071,1.690976335,0.309206566,-0.581129837,-0.441344116,-0.199263234,-0.313088042,-0.09877116,-0.45120529,0.041242755,-0.507201954,199.97,0,77
2083,-1.707022873,-0.606626761,2.649367185,-0.602398094,0.111118224,-0.560322342,-0.448134282,0.269176574,0.779376278,-1.044368163,-0.595087099,0.125422788,-0.898325445,-0.541676245,-0.501809045,-0.310446844,0.359186301,-1.036365191,-0.457523472,-0.287503294,-0.17144409,-0.303205528,-0.232526431,0.484747818,-0.01654466,0.866950951,-0.007512217,0.018748322,47.93,0,78
2090,-0.644240745,0.786643534,1.088523074,-2.055514599,0.071025956,-1.257812026,1.033349066,-0.263347335,1.13269264,-0.860784346,0.041531452,-0.050402414,-1.190524519,0.235960519,1.224251332,-0.948165176,-0.130773392,-0.418984316,-0.607326895,0.06091517,0.070217079,0.633937708,-0.203539158,0.377175538,-0.022205774,-0.822496786,0.354771721,0.044352202,1,0,79
2095,-0.444487191,0.576851659,1.083306632,-2.195446188,0.372584624,-0.720494154,0.958911989,-0.12866352,0.646676889,-1.010178512,1.490966125,0.729362465,-0.824957909,0.404885794,0.490523315,-0.652799834,-0.514693779,0.151338041,-0.165981364,-0.022811225,0.133831307,0.739894968,-0.273164016,0.009800291,-0.046554693,-0.825378598,0.248234506,-0.028375428,1,0,80
2104,1.295527957,-0.032666163,0.107723002,-0.789126238,-0.736985396,-1.680702347,0.154610335,-0.332764632,1.085558031,-0.910314566,0.066354916,0.485469459,-0.486144889,0.548592459,1.591251013,-0.732928719,-0.036763749,-0.077669314,0.410628799,-0.164142101,0.058454883,0.295684798,-0.096946331,0.722429364,0.744624531,-0.619775764,0.037602207,0.020121473,1,0,81
2113,-2.746065151,3.022168779,-0.134017404,-0.38666216,-0.244241952,0.742846912,-1.653331273,-6.059684318,0.366990734,0.34812402,-1.057278593,0.239139919,0.15529015,-0.231601349,0.821354511,0.690426805,0.266973427,0.237188862,0.065206919,-1.072000092,5.752131082,-2.935378096,0.817264857,-0.638755708,0.153554615,0.152715783,0.342277629,-0.07619622,9.87,0,82
2189,0.076641016,0.84077513,0.630554434,0.433788482,0.015145463,0.348942664,-0.58746415,-1.402942464,-0.331100634,-0.102941298,1.393540029,0.431342946,-0.736436891,0.237930201,0.978457128,0.274451059,0.286576463,0.084534655,0.39122466,-0.350244884,1.316096638,-1.191292807,0.051293713,-0.378301527,0.228462299,0.246280917,0.209029165,0.24225693,1.98,0,83
2218,-0.280115625,0.874868165,0.832591018,0.159420903,0.694396527,0.227075775,0.936983249,0.018146432,-0.862452724,-0.304142623,0.209302214,0.48934331,0.646996215,0.288704273,0.029604977,0.477717212,-1.124192617,0.834697241,0.482180681,0.102597322,0.11023356,0.236388502,-0.294668803,-0.835021255,0.414969636,-0.316603306,0.020960336,0.008574429,53.7,0,84
2257,1.238350723,-0.306013293,0.057463118,-0.474482837,-0.100770943,0.418864501,-0.465863351,0.256413597,0.387368904,-0.061499254,0.448759106,-0.012527665,-0.941585893,0.523229236,1.020218188,0.708578274,-0.693115937,0.157069186,0.401100728,-0.080937598,-0.132345191,-0.468624319,-0.034339097,-1.117718031,0.123146618,0.990763825,-0.071231797,-0.014870791,23.06,0,85
2271,-1.087875361,-0.286856941,1.630871344,1.625494219,1.037576048,-1.111792872,0.090560169,-0.091401761,0.120838411,0.275247539,-0.971081295,-0.56825885,-1.311972053,0.067562247,0.16877779,-0.97855249,0.335030474,-0.073039426,1.100652806,0.490990964,-0.025893485,0.016007434,0.04728757,0.353256036,-0.027953447,-0.277072165,0.195846317,0.005810351,25.29,0,86
2284,1.074593278,-0.310874091,0.47191853,-1.002334082,-0.165762671,0.6508207,-0.482339915,0.345041703,1.19979957,-1.173369045,1.172535166,1.43206859,0.553939532,0.242734932,2.791878356,-1.764319162,0.987159482,-1.936908278,-1.260576343,-0.219046611,0.200198119,0.901558232,0.079435249,-0.593843977,0.273392353,-0.545907427,0.141052626,0.018440315,2.99,0,87
2308,1.099125961,-0.138430816,0.598547851,1.351662338,-0.500632432,0.269537521,-0.417774541,0.355042544,0.647044924,0.081332307,0.614150944,-0.127856677,-2.792539447,0.598273179,-0.621881897,-0.380957586,0.177409437,-0.029791857,-0.089028522,-0.34059268,-0.00930734,0.093172426,-0.075772197,-0.01881446,0.547883609,-0.251118039,0.03322875,0.003362306,9.99,0,88
2317,-0.555675783,0.787931822,1.028709447,-0.336876063,0.968243001,1.555526431,0.223954542,0.742250552,-0.520563759,-0.512397924,1.999787135,0.412356167,-0.846976571,0.040268769,1.402377291,-0.54834213,0.889418655,-1.370701581,-1.222114351,-0.046087015,-0.121521572,-0.213457087,0.080521569,-1.425727022,-0.488227004,0.206451233,0.305507045,0.0684611,7.99,0,89
2424,-0.342875686,0.640632069,0.77668645,-2.34433201,0.633846604,-0.706371076,1.054155782,-0.243799847,0.628703039,-0.980023704,0.620156331,0.646730378,-0.144114515,0.224269445,0.242226698,-0.144046489,-1.122415775,0.805972255,0.49976059,0.068769312,0.057918233,0.515919656,-0.410838352,-0.490951238,0.153823321,-0.805661466,0.234047198,-0.032218808,1,0,90
2471,0.980826962,-0.54810004,-0.376505108,0.09048188,-0.315811901,-0.765951637,0.450150067,-0.32864482,0.267871506,-0.347490826,-0.888100892,0.36716057,0.458027972,0.089255135,0.16283892,-0.172944915,-0.13803492,-0.59684308,0.507232869,0.334750476,-0.005743815,-0.268612327,-0.322785179,-0.023360555,0.560064027,1.133775331,-0.129627136,0.020279657,192,0,91
2542,-0.570757836,1.017212864,1.080374246,-0.536458867,0.897405252,0.208529751,0.814258674,-0.107162601,-0.385098888,0.351394037,0.389280136,0.708423799,1.281080926,-0.242938784,0.17711178,0.639513811,-1.315341147,0.406460876,0.784422665,0.421789146,-0.336627151,-0.641752407,-0.239014767,-1.02084213,0.022266678,0.111280976,0.217501136,-0.059121969,13.48,0,92
2561,1.355335516,-0.731159232,0.667896871,-0.929902701,-1.004660824,0.085218247,-1.068852366,0.08594111,-0.718773081,0.747576693,0.772088331,0.190220157,1.142227227,-0.449824666,0.391813788,1.88226734,-0.537928567,-0.179792534,0.812749051,0.213865802,0.398642171,1.071533624,-0.242412397,-0.431888489,0.526412046,-0.019774708,0.034305483,0.012043741,29.99,0,93
2590,0.261124603,-2.848823586,-0.249700531,-0.516536465,-1.384169343,1.017217455,-0.533175847,0.150331122,-0.197127948,0.417866092,-0.526473331,-0.716321725,-0.175560256,-0.336192093,-0.057574994,1.999045854,-0.506762123,0.248562985,1.211201165,1.331671566,0.605443544,0.375986438,-0.856058101,-1.323338435,0.409234566,-0.019445043,-0.075898436,0.102234829,618,0,94
2684,-0.239997906,0.841544835,1.608281446,1.531074516,0.083155031,-0.287133023,0.573772755,-0.029331558,-0.530152215,-0.278678668,0.060490374,0.977068377,0.921651029,-0.168131941,0.057906908,-1.383701825,0.749114976,-1.005224706,0.488318219,0.070732658,0.051760853,0.411539525,-0.043706383,0.64782049,-0.081630728,-0.269676039,0.118132804,0.061426617,13.56,0,95
2698,-2.66699076,1.706733712,0.89381738,-0.261450748,-0.432644997,-0.148171766,0.315299896,0.114471535,1.749960258,1.997847133,-0.990994292,0.659753572,1.359807749,-1.335798802,-0.093243914,-0.173028589,-0.468269523,-0.123787301,0.07576023,1.008440355,-0.234101634,0.504028009,-0.13002291,-0.067858311,0.472748275,0.525707386,1.102366069,1.084764931,29.99,0,96
2699,-2.270916188,-0.742975058,0.514416895,2.11406075,2.075481619,-0.082181751,-1.006940728,0.987098404,-0.981180417,-0.924951161,1.083386809,0.229189134,-0.138113488,-0.412251836,2.927060213,-1.469062936,2.852791129,-1.084557237,-0.478619274,0.526046067,0.417696852,0.572805154,-0.083939917,-0.713154362,-0.359861289,-0.022753218,0.154392985,-0.247211816,1,0,97
2731,1.27655083,0.329525224,0.076022107,0.572191193,-0.095726472,-0.756169372,0.105121938,-0.186556189,0.028931258,-0.29379586,-0.502393071,0.196072724,0.581319713,-0.369331428,1.105918601,0.624301305,-0.215214937,-0.153813383,-0.00053837,-0.027961791,-0.314379341,-0.912489322,0.051686955,-0.185506661,0.293227093,0.125890951,-0.023819084,0.027532722,10.99,0,98
2758,-0.572619543,1.150925957,1.254391618,-0.101266706,0.589644534,0.237942646,0.562648435,0.076787835,-0.792441959,0.073437218,0.466148161,0.635140904,1.029874614,0.125286199,0.541862202,0.410199776,-0.861349642,0.503164615,1.435260706,0.281771273,-0.221773402,-0.588844472,-0.235777341,-0.822441999,-0.063457813,0.230949991,0.178432434,0.146273753,1.79,0,99
2792,-0.416183695,0.598640143,1.188603005,-2.092817976,0.045646734,-1.319317353,1.011038529,-0.255301156,0.703409439,-0.953334412,1.37856287,0.476391778,-1.284730754,0.47717697,0.272170957,-0.399688742,-0.692750486,0.587387702,0.117662444,-0.026150436,0.114666434,0.627161156,-0.271867442,0.515344696,-0.01625337,-0.866378744,0.229122458,-0.023825141,1,0,100
2797,-0.45885633,0.595401229,1.173309492,-2.148824412,0.288286593,-0.834071478,0.975526287,-0.152084274,0.605299023,-1.01576851,1.70585115,0.893088316,-0.680954133,0.381402405,0.455709178,-0.721300469,-0.450124186,0.062062497,-0.244808109,-0.017946903,0.149440627,0.792564318,-0.249870311,0.220967631,-0.067943382,-0.838751638,0.249681559,-0.025900416,1,0,101
2826,-4.38135155,-2.212244872,0.284048854,2.474929914,-0.429619012,0.005971523,-0.448359936,0.662207077,0.400211524,-0.230838747,-0.776057099,1.409118772,1.67981584,-0.335637596,0.15873041,-0.460810131,0.667071712,-0.606320439,0.876262369,-1.262108307,-0.246868094,0.496678481,1.001464669,0.195910926,-0.624253237,-0.441094853,-0.154064184,-0.205731781,1,0,102
2840,-0.452216789,0.971283814,1.57923455,-0.145268949,-0.047102762,-0.585229148,0.56688289,0.105855149,-0.588674115,-0.128754701,1.223979335,0.408383473,-0.486948894,0.42464314,0.195061499,0.415270199,-0.619632229,0.195878728,0.30739781,0.075819389,-0.182589146,-0.517814222,-0.034152737,0.298494251,-0.23944498,0.055391255,0.259356913,0.109709374,0.89,0,103
2919,-0.897039814,0.745608469,0.927596844,-2.111743439,0.443601039,-1.098743482,1.084509185,-0.36504647,1.024140883,-0.77971555,0.005270231,0.598839466,0.302654344,-0.111244513,1.114890947,-0.919446699,-0.344760634,-0.493302584,-0.469721285,0.074622554,0.054139434,0.710263307,-0.101054806,0.088603211,0.099801895,-0.810789544,0.271543219,0.012772745,1,0,104
2928,-0.302844877,0.622885158,0.486587349,-2.412090223,1.035934565,-0.23485082,1.062660497,-0.211906114,0.933803795,-1.190247605,-1.380538133,-0.180455193,-0.044304922,0.034669686,1.243646695,-0.462871719,-0.797714673,0.056491734,0.068105032,0.040299941,-0.004553961,0.40705039,-0.438871336,-1.32405058,0.185308164,-0.722776746,0.25317111,-0.031399281,1,0,105
2929,0.634485967,1.577963127,-1.473380743,1.608997953,1.299569033,-1.578738234,1.271221375,-0.603646188,0.086615639,-0.503590787,1.470576855,-0.519443417,-0.117923281,-4.006391798,1.370320407,0.257066928,2.99269016,0.866253354,-0.910107068,0.325103445,-0.235056781,0.062311149,0.156436224,0.05385222,-0.553130231,-0.441357657,0.06531321,-0.37935953,1.59,0,106
2938,-5.151103542,2.977071309,-0.859916954,-0.739685108,0.573801109,2.065386393,-1.264568562,-4.303179263,1.990532545,2.913795356,0.613182134,0.886078779,0.695637612,-1.14283836,2.13067628,-0.821791894,1.194445463,-2.117258987,-1.66265247,-0.660259806,3.88468678,-1.893837931,1.277401818,-1.635820726,0.344465367,0.319386387,1.223307613,0.940238037,9.81,0,107
2940,-0.658298738,0.641664127,2.027822786,-0.224098484,0.098350185,0.822343855,0.00346289,0.384775407,0.070106321,-0.405838687,-0.100643159,0.814196891,0.852519653,-0.55712869,-0.687839512,0.521986961,-0.855886706,0.727066817,0.869564833,0.239462503,-0.069985517,0.055740286,-0.317840702,-0.774845434,0.085839721,0.365052288,0.335701365,0.152009853,11.5,0,108
2940,-0.439823646,0.581561376,1.269114901,-1.945840177,-0.02015398,-1.371057288,1.016856023,-0.262750757,0.995704157,-1.155384997,0.128421412,-0.225377048,-1.665825669,0.405921279,1.243177821,-0.966055421,-0.022119053,-0.416332844,-0.651312004,-0.104513009,0.10770358,0.657713393,-0.184671445,0.575559609,-0.115916586,-0.83827041,0.247314555,-0.014564661,1,0,109
2941,-0.459412069,0.540497392,1.157551986,-2.141460041,0.220650983,-0.852102546,0.924108916,-0.109028863,0.720050995,-0.993509387,1.576607761,0.490027212,-1.438817899,0.532226692,0.538859826,-0.68575062,-0.406816522,0.155043275,-0.239691324,-0.066503625,0.140727032,0.730497008,-0.240773708,0.200217978,-0.093586113,-0.836211982,0.244727218,-0.027528063,1,0,110
2942,-0.455381586,0.465230036,1.478101587,1.218582591,0.393909641,0.084723334,1.075616204,-0.220122722,-0.327279142,-0.225931564,-0.469160176,0.465803821,0.551547369,-0.302550677,-0.033292118,-1.199315207,0.356735774,-0.784985423,0.415436869,0.295604341,0.049360216,0.392739968,0.067608646,0.106963411,-0.240800903,-0.352547978,0.004405506,-0.05238126,94.8,0,111
2992,-1.19059069,1.775976972,1.396018205,2.527725025,0.13379738,0.710260232,1.67511817,-0.456262174,-1.716301066,1.632405556,1.822043485,0.245056978,0.138998086,0.201556193,0.624125073,-0.711834653,0.072948685,-0.262970681,0.848186962,-0.009890303,0.048176516,0.509220381,-0.339638699,0.257864618,0.208453823,0.213543733,-1.123939055,-0.715731259,124.14,0,112
2998,0.584311775,-1.355219561,0.87763282,0.446959659,-1.625217848,-0.230219642,-0.454492539,0.136983992,0.765844432,-0.200872744,1.127089178,0.495528291,-1.028755841,0.146316463,0.137392523,0.592262472,-0.358385552,0.508234776,0.065625913,0.485799012,0.306259515,0.265989722,-0.267400241,0.612957625,0.007733102,1.050336425,-0.103059805,0.057123914,308.27,0,113
3016,-1.592516993,1.154112046,0.466971386,1.446122053,-0.674384509,-0.186409731,-0.289494908,1.103327804,-0.026504707,-0.174603541,-1.338043673,-0.899472734,-2.642133954,1.115169347,0.471210063,-0.847060795,1.107523951,-0.295065872,0.698262578,-0.107537552,-0.011348568,-0.024391213,-0.086993363,0.034138125,-0.101101358,-0.20841683,0.322810014,0.048354744,40.4,0,114
3098,-0.561701301,0.690610475,0.35570753,-0.14792055,-0.105163209,-0.480061885,0.272704192,0.181235364,-0.535505872,-0.450621282,-1.023927011,0.477244353,1.709469301,0.083852065,1.094890904,0.28375801,-0.34238587,-0.008685191,0.999567361,-0.01378357,0.077869287,0.250102483,0.197165461,-0.353478148,-0.287779927,1.069804763,-0.206900099,-0.085662216,50,0,115
3107,-3.009602555,0.485146281,0.36874196,2.692699312,-0.137167374,-0.778953413,0.025673416,0.478560759,-1.00042855,0.808112098,-0.997866684,-0.637161915,-0.787373553,0.796468086,0.804631453,0.690311169,-0.090872684,-0.082381962,0.074129774,-1.263844124,-0.227999296,-0.240958433,0.825460596,0.352441521,-0.406581929,-0.208159846,-0.744610102,0.332029063,44.57,0,116
3113,1.048210003,0.065832468,0.352576561,1.435181345,-0.143466461,-0.141364532,0.196750083,-0.071180984,0.17624687,-0.17378011,-0.414516717,0.909708092,0.589660103,-0.061805824,-0.164228891,-0.748449415,0.224823141,-1.052890002,-0.391858977,-0.021330524,-0.056928415,-0.030235119,-0.123895904,0.117414719,0.664990554,-0.321652849,0.033067418,0.028118639,69,0,117
3138,-0.381215698,0.720979716,1.238813071,-1.957209653,0.012113639,-1.691911011,1.180657467,-0.463884861,0.811800517,-1.150091159,-0.049520522,0.330100036,-0.27780818,0.100128969,0.860120093,-0.676128998,-0.451363818,-0.063768833,-0.224434735,0.019260807,0.081876562,0.614557847,-0.255598164,0.717245629,0.029427993,-0.859681687,0.239270633,-0.010377392,1,0,118
3173,1.259569485,-1.036108608,0.963996861,-0.642863679,-1.555964069,-0.006362706,-1.291613435,0.236361227,-0.146226224,0.695924001,0.624645093,-0.557274584,-1.046206992,-0.276393228,-0.174364157,1.541166581,0.01423465,-0.2595113,0.86987452,0.095556082,0.347121348,0.890912063,-0.177254465,0.017256937,0.413419516,-0.043028333,0.029916329,0.016233358,50,0,119
3293,-0.741054718,0.649150376,2.460715824,0.119859961,-0.374155231,0.290646746,0.029196934,0.321871838,0.300422023,-0.609976151,-0.594706524,0.405114777,0.353576157,-0.583826213,0.218554268,-0.290657669,0.11836004,-0.554220688,-0.216113367,0.13576028,-0.02139888,0.243337006,-0.127186913,0.127228403,-0.124906843,0.340986737,0.355185217,0.169849359,11.5,0,120
3304,-1.104761154,0.985432582,2.792014474,1.530765601,-1.120049562,0.733928659,-0.675498966,0.888994998,0.287414261,-0.635559955,-0.709642028,0.77517585,0.368539177,-0.535405755,-0.033499545,-0.909401745,0.924249101,-0.317432275,0.549802739,0.088461874,0.099014491,0.668373375,-0.217540992,0.443090334,0.257279326,-0.05967164,0.300432456,0.092505798,5,0,121
3467,-0.933266083,0.14209071,2.947067558,0.552174919,-0.632006443,0.395575511,0.113981875,-0.211470091,-0.847038298,1.256780897,0.023594291,0.408121202,1.613470178,-1.158580844,1.011686898,-2.326648442,0.356699696,0.889070067,-0.513653782,0.194156124,-0.437946273,-0.064315959,-0.100715783,0.402291641,0.075327585,-0.244282063,0.202206628,-0.167686143,64,0,122
3529,0.995470335,0.029523289,0.443854125,1.309389681,0.282666475,1.184113693,-0.202104147,0.44083006,0.302846532,-0.263427196,0.439145122,0.75790505,-0.561828276,0.241374604,0.753901607,-1.777549923,1.326678932,-2.541513401,-1.681930045,-0.324342432,0.008853234,0.359611885,0.078538085,-0.636818948,0.36613396,-0.232613068,0.093029039,0.007405725,9.59,0,123
3747,-0.862682304,0.198179533,1.219473482,-2.080103499,-0.714780701,-1.09970281,-0.129266066,0.359610994,-0.158812685,-0.692248047,1.995730755,-2.609028866,1.041233319,1.734756695,-1.972129863,2.047396559,0.285165115,-0.773956901,-1.023907144,-0.173950893,0.039155786,-0.183316999,0.287903502,0.415137788,-0.789423208,-0.991611984,-0.027896288,0.07863109,50,0,124
3748,1.351588093,-0.766065003,-0.943982826,-1.595411078,1.432867373,3.284016505,-1.13619924,0.7036697,0.357074357,0.270018584,1.009889034,-3.172277132,1.87376762,1.418362324,0.263097281,1.537003252,0.446830059,-0.860554573,0.758356621,0.27451056,-0.262502776,-0.911853312,0.05854134,0.921342811,0.347571983,-0.511128456,-0.024796987,0.019925319,67.72,0,125
